2024-25,t/talboca01,11/6/2024,DET,@,CHI,W,1,29,28,0.966,0,59.65
2024-25,t/talboca01,11/8/2024,DET,@,TOR,L,2,19,17,0.895,0,58.75
2024-25,t/talboca01,11/13/2024,DET,@,PIT,W,2,33,31,0.939,0,61.5
2024-25,t/talboca01,11/16/2024,DET,@,LAK,L,3,40,37,0.925,0,58.61666666666667
2024-25,t/talboca01,11/18/2024,DET,@,SJS,O,5,34,29,0.853,0,60.766666666666666
2024-25,t/talboca01,11/23/2024,DET,,BOS,L,2,29,27,0.931,0,58.05
2024-25,t/talboca01,11/27/2024,DET,,CGY,W,1,25,24,0.96,0,63.583333333333336
2024-25,t/talboca01,11/29/2024,DET,,NJD,L,5,29,24,0.828,0,57.75
2024-25,t/talboca01,12/1/2024,DET,,VAN,,2,14,12,0.857,0,26.083333333333332
2024-25,l/lyonal01,10/14/2024,DET,@,NYR,L,3,27,24,0.889,0,57.78333333333333
2024-25,l/lyonal01,10/17/2024,DET,,NYR,,0,15,15,1,0,27.533333333333335
2024-25,l/lyonal01,10/19/2024,DET,@,NSH,W,2,39,37,0.949,0,60
2024-25,l/lyonal01,10/22/2024,DET,@,NYI,W,0,30,30,1,1,60
2024-25,l/lyonal01,10/26/2024,DET,@,BUF,L,4,38,34,0.895,0,58.666666666666664
2024-25,l/lyonal01,10/30/2024,DET,,WPG,L,6,29,23,0.793,0,60
2024-25,l/lyonal01,11/15/2024,DET,@,ANA,L,5,28,23,0.821,0,58.78333333333333
2024-25,l/lyonal01,11/21/2024,DET,,NYI,W,1,23,22,0.957,0,60
