PlayerID,Stat,Line,2024-25,L5,L10,L20,L30,2023-24,All
gauthcu01,HIT,2.5,0/8,0/5,0/9,0/9,0/9,0/1,0/9
gauthcu01,HIT,3.5,0/8,0/5,0/9,0/9,0/9,0/1,0/9
gauthcu01,HIT,4.5,0/8,0/5,0/9,0/9,0/9,0/1,0/9
gauthcu01,HIT,5.5,0/8,0/5,0/9,0/9,0/9,0/1,0/9
gauthju01,G,0.5,0/1,0/5,1/10,2/20,4/30,4/27,13/85
gauthju01,A,0.5,0/1,0/5,0/10,1/20,4/30,4/27,9/85
gauthju01,A,1.5,0/1,0/5,0/10,0/20,0/30,0/27,0/85
gauthju01,PTS,0.5,0/1,0/5,1/10,2/20,6/30,6/27,18/85
gauthju01,PTS,1.5,0/1,0/5,0/10,1/20,2/30,2/27,4/85
gauthju01,PTS,2.5,0/1,0/5,0/10,1/20,1/30,1/27,1/85
gauthju01,SOG,1.5,0/1,2/5,2/10,5/20,8/30,8/27,24/85
gauthju01,SOG,2.5,0/1,1/5,1/10,2/20,3/30,3/27,7/85
gauthju01,SOG,3.5,0/1,0/5,0/10,0/20,1/30,1/27,1/85
gauthju01,SOG,4.5,0/1,0/5,0/10,0/20,0/30,0/27,0/85
gauthju01,SOG,5.5,0/1,0/5,0/10,0/20,0/30,0/27,0/85
gauthju01,BLK,0.5,0/1,2/5,4/10,8/20,14/30,13/27,23/85
gauthju01,BLK,1.5,0/1,0/5,1/10,3/20,3/30,3/27,5/85
gauthju01,BLK,2.5,0/1,0/5,0/10,1/20,1/30,1/27,2/85
gauthju01,BLK,3.5,0/1,0/5,0/10,0/20,0/30,0/27,0/85
gauthju01,BLK,4.5,0/1,0/5,0/10,0/20,0/30,0/27,0/85
gauthju01,HIT,0.5,1/1,5/5,9/10,18/20,27/30,25/27,74/85
gauthju01,HIT,1.5,1/1,5/5,8/10,12/20,18/30,16/27,48/85
gauthju01,HIT,2.5,0/1,2/5,4/10,7/20,11/30,10/27,28/85
gauthju01,HIT,3.5,0/1,2/5,3/10,5/20,7/30,7/27,13/85
gauthju01,HIT,4.5,0/1,1/5,2/10,3/20,4/30,4/27,6/85
gauthju01,HIT,5.5,0/1,0/5,1/10,1/20,1/30,1/27,1/85
gavrivl01,G,0.5,0/9,0/5,0/10,0/20,2/30,6/77,12/158
gavrivl01,A,0.5,2/9,2/5,2/10,4/20,6/30,14/77,27/158
