Game ID,Home Team,Away Team,Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Unnamed: 5_level_0,Unnamed: 6_level_0,Goals,Goals,Goals,Goals,Assists,Assists,Assists,Unnamed: 14_level_0,Unnamed: 15_level_0,Unnamed: 16_level_0,Unnamed: 17_level_0,Player ID
,,,Rk,Player,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,
202410250CHI,CHI,NSH,3.0,Tyler Bertuzzi,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,15.0,15:48,bertuty01
202410250CHI,CHI,NSH,4.0,T.J. Brodie,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,15.0,10:25,broditj01
202410250CHI,CHI,NSH,5.0,Jason Dickinson,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,25.0,16:32,dickija01
202410250CHI,CHI,NSH,6.0,Ryan Donato,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16.0,9:54,donatry01
202410250CHI,CHI,NSH,7.0,Nick Foligno,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,25.0,20:52,foligni01
202410250CHI,CHI,NSH,8.0,Taylor Hall,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,17.0,13:55,hallta02
202410250CHI,CHI,NSH,9.0,Seth Jones,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,29.0,28:05,jonesse01
202410250CHI,CHI,NSH,10.0,Wyatt Kaiser,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,23.0,15:38,kaisewy01
202410250CHI,CHI,NSH,11.0,Philipp Kurashev,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,18.0,12:21,kurasph01
202410250CHI,CHI,NSH,12.0,Pat Maroon,0,0,0,1.0,5,0,0,0,0.0,0.0,0.0,0.0,0,,11.0,8:31,maroopa01
202410250CHI,CHI,NSH,13.0,Ilya Mikheyev,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,4,0.0,22.0,16:19,mikheil01
202410250CHI,CHI,NSH,14.0,Connor Murphy,0,1,1,1.0,2,0,0,0,0.0,1.0,0.0,0.0,1,0.0,24.0,17:26,murphco02
202410250CHI,CHI,NSH,15.0,Lukas Reichel,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,15.0,14:04,reichlu01
202410250CHI,CHI,NSH,16.0,Craig Smith,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,2,50.0,14.0,12:03,smithcr01
202410250CHI,CHI,NSH,17.0,Teuvo TerÃ¤vÃ¤inen,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,22:15,teravte01
202410250CHI,CHI,NSH,18.0,Alex Vlasic,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,27.0,25:24,vlasial01
202410250CHI,CHI,NSH,19.0,Petr MrÃ¡zek,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,57:59,mrazepe01
202410250CHI,CHI,NSH,,TOTAL,2,4,6,,15,2,0,0,,,,,29,6.9,,,
202410250EDM,EDM,PIT,1.0,Noel Acciari,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,18.0,10:46,acciano01
202410250EDM,EDM,PIT,2.0,Anthony Beauvillier,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,18.0,13:37,beauvan01
202410250EDM,EDM,PIT,3.0,Michael Bunting,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,23.0,15:51,buntimi01
202410250EDM,EDM,PIT,4.0,Sidney Crosby,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,23.0,18:27,crosbsi01
202410250EDM,EDM,PIT,5.0,Lars Eller,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,22.0,16:57,ellerla01
202410250EDM,EDM,PIT,6.0,Cody Glass,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,13.0,10:40,glassco01
202410250EDM,EDM,PIT,7.0,Ryan Graves,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,16:58,gravery01
202410250EDM,EDM,PIT,8.0,Matt Grzelcyk,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,26.0,21:06,grzelma01
202410250EDM,EDM,PIT,9.0,Kevin Hayes,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,11.0,8:38,hayeske01
202410250EDM,EDM,PIT,10.0,Erik Karlsson,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,25.0,21:41,karlser01
202410250EDM,EDM,PIT,11.0,Kris Letang,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,27.0,22:31,letankr01
202410250EDM,EDM,PIT,12.0,Evgeni Malkin,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,19:23,malkiev01
202410250EDM,EDM,PIT,13.0,Drew O'Connor,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,22.0,16:33,oconndr01
202410250EDM,EDM,PIT,14.0,Marcus Pettersson,0,0,0,-2.0,5,0,0,0,0.0,0.0,0.0,0.0,0,,26.0,20:57,pettema01
202410250EDM,EDM,PIT,15.0,Jesse PuljujÃ¤rvi,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,15.0,10:56,puljuje01
202410250EDM,EDM,PIT,16.0,Rickard Rakell,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,22.0,16:44,rakelri01
202410250EDM,EDM,PIT,17.0,Bryan Rust,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,24.0,18:45,rustbr01
202410250EDM,EDM,PIT,18.0,Jack St. Ivany,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,22.0,15:56,stivajo01
202410250EDM,EDM,PIT,19.0,Joel Blomqvist,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,59:56,blomqjo01
202410250EDM,EDM,PIT,,TOTAL,0,0,0,,9,0,0,0,,,,,27,0.0,,,
202410250EDM,EDM,PIT,1.0,Viktor Arvidsson,0,3,3,2.0,0,0,0,0,0.0,2.0,1.0,0.0,4,0.0,21.0,17:33,arvidvi01
202410250EDM,EDM,PIT,2.0,Evan Bouchard,1,1,2,2.0,0,1,0,0,0.0,1.0,0.0,0.0,1,100.0,24.0,21:53,bouchev01
202410250EDM,EDM,PIT,3.0,Connor Brown,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,17.0,14:08,brownco02
202410250EDM,EDM,PIT,4.0,Leon Draisaitl,1,0,1,1.0,0,1,0,0,1.0,0.0,0.0,0.0,3,33.3,19.0,20:04,draisle01
202410250EDM,EDM,PIT,5.0,Mattias Ekholm,1,1,2,2.0,0,0,1,0,0.0,1.0,0.0,0.0,6,16.7,27.0,22:18,ekholma01
202410250EDM,EDM,PIT,6.0,Ty Emberson,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,21.0,15:44,emberty01
202410250EDM,EDM,PIT,7.0,Adam Henrique,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,17.0,12:38,henriad01
202410250EDM,EDM,PIT,8.0,Zach Hyman,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,6,0.0,19.0,17:51,hymanza01
202410250EDM,EDM,PIT,9.0,Mattias Janmark,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,15.0,11:15,janmama02
202410250EDM,EDM,PIT,10.0,Brett Kulak,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,28.0,21:02,kulakbr01
202410250EDM,EDM,PIT,11.0,Connor McDavid,0,0,0,2.0,2,0,0,0,0.0,0.0,0.0,0.0,5,0.0,20.0,20:07,mcdavco01
202410250EDM,EDM,PIT,12.0,Ryan Nugent-Hopkins,1,0,1,2.0,0,1,0,0,0.0,0.0,0.0,0.0,4,25.0,20.0,17:44,nugenry01
202410250EDM,EDM,PIT,13.0,Darnell Nurse,0,0,0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,2,0.0,25.0,20:34,nurseda01
202410250EDM,EDM,PIT,14.0,Corey Perry,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,14.0,10:12,perryco01
202410250EDM,EDM,PIT,15.0,Vasily Podkolzin,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,4,0.0,16.0,14:09,podkova01
202410250EDM,EDM,PIT,16.0,Derek Ryan,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,14.0,9:20,ryande01
202410250EDM,EDM,PIT,17.0,Jeff Skinner,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16.0,14:27,skinnje01
202410250EDM,EDM,PIT,18.0,Troy Stecher,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,20.0,15:50,stechtr01
202410250EDM,EDM,PIT,19.0,Stuart Skinner,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,3.0,60:00,skinnst01
202410250EDM,EDM,PIT,,TOTAL,4,7,11,,9,3,1,0,,,,,50,8.0,,,
202410260BUF,BUF,DET,1.0,Jonatan Berggren,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,13:06,berggjo02
202410260BUF,BUF,DET,2.0,Ben Chiarot,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,27.0,18:36,chiarbe01
202410260BUF,BUF,DET,3.0,J.T. Compher,0,0,0,-1.0,2,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,13:59,comphj.01
202410260BUF,BUF,DET,4.0,Andrew Copp,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,19.0,11:12,coppan01
202410260BUF,BUF,DET,5.0,Alex DeBrincat,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,4,25.0,23.0,19:41,debrial01
202410260BUF,BUF,DET,6.0,Simon Edvinsson,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,29.0,22:49,edvinsi01
202410260BUF,BUF,DET,7.0,Christian Fischer,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,19.0,11:56,fischch01
202410260BUF,BUF,DET,8.0,Erik Gustafsson,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,21.0,15:18,gustaer02
202410260BUF,BUF,DET,9.0,Justin Holl,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,13:23,hollju01
202410260BUF,BUF,DET,10.0,Patrick Kane,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,17:12,kanepa01
202410260BUF,BUF,DET,11.0,Marco Kasper,0,0,0,1.0,2,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,14:45,kaspema01
202410260BUF,BUF,DET,12.0,Dylan Larkin,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,5,0.0,26.0,21:40,larkidy01
202410260BUF,BUF,DET,13.0,Jeff Petry,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,28.0,19:43,petryje01
202410260BUF,BUF,DET,14.0,Michael Rasmussen,1,0,1,-1.0,0,1,0,0,0.0,0.0,0.0,0.0,3,33.3,18.0,11:40,rasmumi01
202410260BUF,BUF,DET,15.0,Lucas Raymond,1,1,2,1.0,0,0,0,1,0.0,1.0,0.0,0.0,2,50.0,26.0,20:14,raymolu01
202410260BUF,BUF,DET,16.0,Moritz Seider,0,2,2,0.0,0,0,0,0,0.0,2.0,0.0,0.0,3,0.0,32.0,24:35,seidemo01
202410260BUF,BUF,DET,17.0,Vladimir Tarasenko,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,19.0,13:19,tarasvl01
202410260BUF,BUF,DET,18.0,Joe Veleno,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,15.0,10:46,velenjo01
202410260BUF,BUF,DET,19.0,Alex Lyon,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,58:40,lyonal01
202410260BUF,BUF,DET,,TOTAL,3,4,7,,8,2,0,1,,,,,25,12.0,,,
202410260BUF,BUF,DET,1.0,Bowen Byram,1,0,1,0.0,0,1,0,0,1.0,0.0,0.0,0.0,4,25.0,24.0,17:32,byrambo01
202410260BUF,BUF,DET,2.0,Connor Clifton,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,27.0,20:16,cliftco01
202410260BUF,BUF,DET,3.0,Dylan Cozens,0,1,1,1.0,2,0,0,0,0.0,1.0,0.0,0.0,2,0.0,21.0,17:52,cozendy01
202410260BUF,BUF,DET,4.0,Rasmus Dahlin,0,3,3,0.0,0,0,0,0,0.0,2.0,1.0,0.0,1,0.0,29.0,23:33,dahlira01
202410260BUF,BUF,DET,5.0,Jordan Greenway,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,25.0,17:39,greenjo02
202410260BUF,BUF,DET,6.0,Henri Jokiharju,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,27.0,18:59,jokihhe01
202410260BUF,BUF,DET,7.0,Peyton Krebs,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,19.0,12:52,krebspe01
202410260BUF,BUF,DET,8.0,Jiri Kulich,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,16.0,11:29,kulicji01
202410260BUF,BUF,DET,9.0,Sam Lafferty,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0,,17.0,8:52,laffesa01
202410260BUF,BUF,DET,10.0,Beck Malenstyn,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,15.0,7:54,malenbe01
202410260BUF,BUF,DET,11.0,Ryan McLeod,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,14:27,mcleory01
202410260BUF,BUF,DET,12.0,JJ Peterka,0,1,1,2.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,24.0,21:36,peterjo01
202410260BUF,BUF,DET,13.0,Owen Power,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,2,0.0,16.0,10:37,powerow01
202410260BUF,BUF,DET,14.0,Jack Quinn,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,3,33.3,21.0,14:25,quinnja01
202410260BUF,BUF,DET,15.0,Mattias Samuelsson,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,27.0,22:29,samuema02
202410260BUF,BUF,DET,16.0,Tage Thompson,2,1,3,1.0,0,2,0,0,0.0,0.0,1.0,0.0,6,33.3,25.0,18:36,thompta01
202410260BUF,BUF,DET,17.0,Alex Tuch,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,5,0.0,26.0,20:09,tuchal01
202410260BUF,BUF,DET,18.0,Jason Zucker,1,0,1,-1.0,0,0,1,0,0.0,0.0,0.0,0.0,2,50.0,21.0,16:43,zuckeja01
202410260BUF,BUF,DET,19.0,Ukko-Pekka Luukkonen,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,3.0,60:00,luukkuk01
202410260BUF,BUF,DET,,TOTAL,5,7,12,,4,4,1,0,,,,,39,12.8,,,
202410260PHI,PHI,MIN,1.0,Zach Bogosian,0,1,1,-3.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,22.0,17:50,bogosza01
202410260PHI,PHI,MIN,2.0,Matt Boldy,0,1,1,-3.0,2,0,0,0,0.0,0.0,1.0,0.0,9,0.0,21.0,22:58,boldyma01
202410260PHI,PHI,MIN,3.0,Jonas Brodin,0,1,1,-3.0,0,0,0,0,0.0,1.0,0.0,0.0,2,0.0,24.0,20:45,brodijo01
202410260PHI,PHI,MIN,4.0,Declan Chisholm,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,15.0,14:15,chishde01
202410260PHI,PHI,MIN,5.0,Joel Eriksson Ek,1,1,2,-1.0,0,0,1,0,0.0,1.0,0.0,0.0,3,33.3,22.0,21:09,eriksjo02
202410260PHI,PHI,MIN,6.0,Brock Faber,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,2,50.0,27.0,26:48,faberbr01
202410260PHI,PHI,MIN,7.0,Marcus Foligno,2,0,2,2.0,0,2,0,0,0.0,0.0,0.0,0.0,3,66.7,16.0,12:34,foligma01
202410260PHI,PHI,MIN,8.0,FrÃ©dÃ©rick Gaudreau,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,19.0,14:59,gaudrfr01
202410260PHI,PHI,MIN,9.0,Marcus Johansson,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,17:26,johanma03
202410260PHI,PHI,MIN,10.0,Kirill Kaprizov,0,2,2,0.0,0,0,0,0,0.0,1.0,1.0,0.0,3,0.0,21.0,24:36,kapriki01
202410260PHI,PHI,MIN,11.0,Marat Khusnutdinov,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,10.0,8:25,khusnma01
202410260PHI,PHI,MIN,12.0,Jakub Lauko,0,0,0,-2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,10.0,7:46,laukoja01
202410260PHI,PHI,MIN,13.0,Jonathon Merrill,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,14.0,12:50,merrijo01
202410260PHI,PHI,MIN,14.0,Jacob Middleton,1,0,1,2.0,0,1,0,0,0.0,0.0,0.0,0.0,2,50.0,30.0,19:37,middlja01
202410260PHI,PHI,MIN,15.0,Liam Ohgren,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,8.0,6:46,ohgreli01
202410260PHI,PHI,MIN,16.0,Marco Rossi,0,0,0,-2.0,2,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,18:00,rossima01
202410260PHI,PHI,MIN,17.0,Yakov Trenin,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,16.0,12:10,treniya01
202410260PHI,PHI,MIN,18.0,Mats Zuccarello,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,20.0,19:41,zuccama01
202410260PHI,PHI,MIN,19.0,Filip Gustavsson,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,7.0,58:16,gustafi01
202410260PHI,PHI,MIN,,TOTAL,5,7,12,,6,4,1,0,,,,,26,19.2,,,
202410260PHI,PHI,MIN,1.0,Noah Cates,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,14.0,7:52,catesno01
202410260PHI,PHI,MIN,2.0,Sean Couturier,3,2,5,5.0,0,3,0,0,0.0,2.0,0.0,0.0,5,60.0,28.0,17:32,coutuse01
202410260PHI,PHI,MIN,3.0,Nicolas Deslauriers,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,9.0,6:15,deslani01
202410260PHI,PHI,MIN,4.0,Jamie Drysdale,0,0,0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,27.0,18:16,drysdja01
202410260PHI,PHI,MIN,5.0,Joel Farabee,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,23.0,15:59,farabjo01
202410260PHI,PHI,MIN,6.0,Tyson Foerster,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,17.0,11:54,foersty01
202410260PHI,PHI,MIN,7.0,Morgan Frost,0,1,1,-2.0,0,0,0,0,0.0,0.0,1.0,0.0,0,,14.0,11:00,frostmo01
202410260PHI,PHI,MIN,8.0,Garnet Hathaway,0,0,0,-2.0,4,0,0,0,0.0,0.0,0.0,0.0,0,,24.0,15:14,hathaga01
202410260PHI,PHI,MIN,9.0,Erik Johnson,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,22.0,14:41,johnser01
202410260PHI,PHI,MIN,10.0,Travis Konecny,1,4,5,4.0,0,0,1,0,0.0,4.0,0.0,0.0,4,25.0,28.0,19:45,konectr01
202410260PHI,PHI,MIN,11.0,Scott Laughton,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,22.0,17:37,laughsc01
202410260PHI,PHI,MIN,12.0,Matvei Michkov,1,1,2,4.0,0,1,0,0,0.0,1.0,0.0,0.0,1,100.0,25.0,17:45,michkma01
202410260PHI,PHI,MIN,13.0,Ryan Poehling,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,17:02,poehlry01
202410260PHI,PHI,MIN,14.0,Rasmus Ristolainen,1,1,2,0.0,0,1,0,0,1.0,1.0,0.0,0.0,2,50.0,33.0,25:23,ristora01
202410260PHI,PHI,MIN,15.0,Travis Sanheim,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,3,0.0,33.0,27:49,sanhetr01
202410260PHI,PHI,MIN,16.0,Nick Seeler,1,1,2,3.0,0,1,0,0,0.0,1.0,0.0,0.0,1,100.0,32.0,18:39,seeleni01
202410260PHI,PHI,MIN,17.0,Owen Tippett,0,2,2,-2.0,0,0,0,0,0.0,1.0,1.0,0.0,3,0.0,22.0,14:34,tippeow01
202410260PHI,PHI,MIN,18.0,Yegor Zamula,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,22.0,14:12,zamulye01
202410260PHI,PHI,MIN,19.0,Samuel Ersson,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,4.0,59:44,erssosa01
202410260PHI,PHI,MIN,,TOTAL,7,14,21,,10,6,1,0,,,,,23,30.4,,,
202410260LAK,LAK,UTA,1.0,Nick Bjugstad,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,12:49,bjugsni01
202410260LAK,LAK,UTA,2.0,Robert Bortuzzo,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,12:09,borturo01
202410260LAK,LAK,UTA,3.0,Ian Cole,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,3,0.0,28.0,18:06,coleia01
202410260LAK,LAK,UTA,4.0,Logan Cooley,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,3,33.3,18.0,15:05,coolelo01
202410260LAK,LAK,UTA,5.0,Lawson Crouse,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,22.0,14:31,crousla01
202410260LAK,LAK,UTA,6.0,Josh Doan,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,11.0,8:44,doanjo01
202410260LAK,LAK,UTA,7.0,Dylan Guenther,0,1,1,2.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,18.0,15:33,guentdy01
202410260LAK,LAK,UTA,8.0,Barrett Hayton,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,3,0.0,20.0,18:25,haytoba01
202410260LAK,LAK,UTA,9.0,Clayton Keller,1,0,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,3,33.3,26.0,21:46,kellecl01
202410260LAK,LAK,UTA,10.0,Alexander Kerfoot,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,19.0,15:26,kerfoal01
202410260LAK,LAK,UTA,11.0,Michael Kesselring,0,1,1,0.0,2,0,0,0,0.0,1.0,0.0,0.0,2,0.0,30.0,23:47,kessemi01
202410260LAK,LAK,UTA,12.0,Vladislav Kolyachonok,0,0,0,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,13:31,kolyavl01
202410260LAK,LAK,UTA,13.0,Maveric Lamoureux,0,0,0,-1.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,28.0,20:40,lamouma01
202410260LAK,LAK,UTA,14.0,Matias Maccelli,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,14:02,maccema01
202410260LAK,LAK,UTA,15.0,Jack McBain,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,17.0,12:04,mcbaija03
202410260LAK,LAK,UTA,16.0,Nick Schmaltz,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,21.0,17:13,schmani01
202410260LAK,LAK,UTA,17.0,Mikhail Sergachev,0,1,1,0.0,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,31.0,26:18,sergami01
202410260LAK,LAK,UTA,18.0,Kevin Stenlund,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,20.0,16:32,stenlke01
202410260LAK,LAK,UTA,19.0,Connor Ingram,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,3.0,58:06,ingraco01
202410260LAK,LAK,UTA,,TOTAL,2,4,6,,6,2,0,0,,,,,25,8.0,,,
202410260LAK,LAK,UTA,1.0,Michael Anderson,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,27.0,22:58,andermi02
202410260LAK,LAK,UTA,2.0,Quinton Byfield,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,22.0,19:26,byfiequ01
202410260LAK,LAK,UTA,3.0,Brandt Clarke,1,1,2,1.0,0,0,1,0,0.0,1.0,0.0,0.0,1,100.0,19.0,18:24,clarkbr02
202410260LAK,LAK,UTA,4.0,Phillip Danault,0,0,0,-1.0,0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,23.0,18:41,danauph01
202410260LAK,LAK,UTA,5.0,Joel Edmundson,2,0,2,0.0,0,2,0,0,1.0,0.0,0.0,0.0,3,66.7,26.0,21:19,edmunjo01
202410260LAK,LAK,UTA,6.0,Kevin Fiala,0,1,1,-1.0,4,0,0,0,0.0,0.0,1.0,0.0,1,0.0,14.0,10:12,fialake01
202410260LAK,LAK,UTA,7.0,Warren Foegele,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,22.0,14:39,foegewa01
202410260LAK,LAK,UTA,8.0,Vladislav Gavrikov,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,25.0,21:45,gavrivl01
202410260LAK,LAK,UTA,9.0,Tanner Jeannot,0,0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,1,0.0,16.0,12:04,jeannta01
202410260LAK,LAK,UTA,10.0,Caleb Jones,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,0.0,19.0,14:17,jonesca01
202410260LAK,LAK,UTA,11.0,Adrian Kempe,0,2,2,1.0,0,0,0,0,0.0,1.0,1.0,0.0,2,0.0,22.0,17:51,kempead01
202410260LAK,LAK,UTA,12.0,AnÅ¾e Kopitar,0,1,1,1.0,0,0,0,0,0.0,1.0,0.0,0.0,0,,22.0,18:06,kopitan01
202410260LAK,LAK,UTA,13.0,Alex Laferriere,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,20.0,14:21,laferal01
202410260LAK,LAK,UTA,14.0,Andre Lee,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,,12.0,10:28,leean02
