GameID,Game,Player,PlayerID,Team,Is_Home,Opp,,,
202504120DAL,DAL vs ARI,ROBERT BORTUZZO,borturo01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MAVRIK BOURQUE,bourqma01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,TRAVIS BOYD,boydtr01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,JOSH BROWN,brownjo01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MICHAEL CARCONE,carcomi01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,IAN COLE,coleia01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,LOGAN COOLEY,coolelo01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,CAMERON CROTTY,crottca01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,LAWSON CROUSE,crousla01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,EVGENII DADONOV,dadonev01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,JOSH DOAN,doanjo01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MATT DUCHENE,duchema01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,MATT DUMBA,dumbama01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,SEAN DURZI,durzise01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,DYLAN GUENTHER,guentdy01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,JANI HAKANPAA,hakanja01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,THOMAS HARLEY,harleth01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,BARRETT HAYTON,haytoba01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MIRO HEISKANEN,heiskmi01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,ROOPE HINTZ,hintzro01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,JAN JENIK,jenikja01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,WYATT JOHNSTON,johnswy01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,MILOS KELEMEN,kelemmi01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,CLAYTON KELLER,kellecl01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,ALEX KERFOOT,kerfoal01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MICHAEL KESSELRING,kessemi01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,PATRIK KOCH,kochpa01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,VLADISLAV KOLYACHONOK,kolyavl01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MAVERIC LAMOUREUX,lamouma01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,ESA LINDELL,lindees01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,NILS LUNDKVIST,lundkni01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,ILYA LYUBUSHKIN,lyubuil01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,MATIAS MACCELLI,maccema01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MASON MARCHMENT,marchma01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,JACK MCBAIN,mcbaija03,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,LIAM O'BRIEN,obrieli01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,JOE PAVELSKI,paveljo01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,ALEXANDER PETROVIC,petroal01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,AKU RATY,ratyak01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,JASON ROBERTSON,roberja01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,NICK SCHMALTZ,schmani01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,TYLER SEGUIN,seguity01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,MIKHAIL SERGACHEV,sergami01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,BRENDAN SMITH,smithbr05,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,VICTOR SODERSTROM,sodervi01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,LOGAN STANKOVEN,stanklo01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,SAM STEEL,steelsa01,DAL,1,ARI,,,
202504120DAL,DAL vs ARI,KEVIN STENLUND,stenlke01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,MAKSYMILIAN SZUBER,szubema01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,JUUSO VALIMAKI,valimju01,ARI,0,DAL,,,
202504120DAL,DAL vs ARI,KAILER YAMAMOTO,yamamka01,ARI,0,DAL,,,
202504120FLA,FLA vs BUF,NICOLAS AUBE-KUBEL,aubekni01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,UVIS BALINSKIS,balinuv01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,ALEKSANDER BARKOV,barkoal01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,SAM BENNETT,bennesa01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,ZACH BENSON,bensoza01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,BRANDON BIRO,birobr01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,ADAM BOQVIST,boqviad01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,JESPER BOQVIST,boqvije01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,JACOB BRYSON,brysoja01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,BOWEN BYRAM,byrambo01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,KALE CLAGUE,claguka01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,CONNOR CLIFTON,cliftco01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,DYLAN COZENS,cozendy01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,RASMUS DAHLIN,dahlira01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,AARON EKBLAD,ekblaaa01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,GUSTAV FORSLING,forslgu02,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,JONAH GADJOVICH,gadjojo01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,DENNIS GILBERT,gilbede01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,PATRICK GILES,gilespa01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,JORDAN GREENWAY,greenjo02,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,A.J. GREER,greeraj01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,RYAN JOHNSON,johnsry03,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,HENRI JOKIHARJU,jokihhe01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,PEYTON KREBS,krebspe01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,JIRI KULICH,kulicji01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,DMITRY KULIKOV,kulikdm01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,SAM LAFFERTY,laffesa01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,ANTON LUNDELL,lundean01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,EETU LUOSTARINEN,luostee01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,BECK MALENSTYN,malenbe01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,RYAN MCLEOD,mcleory01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,NIKO MIKKOLA,mikkoni01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,BRETT MURRAY,murrabr02,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,JJ PETERKA,peterjo01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,OWEN POWER,powerow01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,JACK QUINN,quinnja01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,SAM REINHART,reinhsa01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,EVAN RODRIGUES,rodriev01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,ISAK ROSEN,rosenis01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,LUKAS ROUSEK,rouselu01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,MACKIE SAMOSKEVICH,samosma01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,MATTIAS SAMUELSSON,samuema02,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,MATT SAVOIE,savoima01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,NATE SCHMIDT,schmina01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,JUSTIN SOURDIF,sourdju01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,TAGE THOMPSON,thompta01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,MATTHEW TKACHUK,tkachma01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,ALEX TUCH,tuchal01,BUF,0,FLA,,,
202504120FLA,FLA vs BUF,CARTER VERHAEGHE,verhaca01,FLA,1,BUF,,,
202504120FLA,FLA vs BUF,JASON ZUCKER,zuckeja01,BUF,0,FLA,,,
202504120LAK,LAK vs COL,MIKEY ANDERSON,andermi02,LAK,1,COL,,,
202504120LAK,LAK vs COL,KYLE BURROUGHS,burroky01,LAK,1,COL,,,
202504120LAK,LAK vs COL,QUINTON BYFIELD,byfiequ01,LAK,1,COL,,,
202504120LAK,LAK vs COL,BRANDT CLARKE,clarkbr02,LAK,1,COL,,,
202504120LAK,LAK vs COL,ANDREW COGLIANO,coglian01,COL,0,LAK,,,
202504120LAK,LAK vs COL,ROSS COLTON,coltoro01,COL,0,LAK,,,
202504120LAK,LAK vs COL,PHILLIP DANAULT,danauph01,LAK,1,COL,,,
202504120LAK,LAK vs COL,CALVIN DE HAAN,dehaaca01,COL,0,LAK,,,
202504120LAK,LAK vs COL,DREW DOUGHTY,doughdr01,LAK,1,COL,,,
202504120LAK,LAK vs COL,JONATHAN DROUIN,drouijo01,COL,0,LAK,,,
202504120LAK,LAK vs COL,JOEL EDMUNDSON,edmunjo01,LAK,1,COL,,,
202504120LAK,LAK vs COL,ANDREAS ENGLUND,engluan01,LAK,1,COL,,,
202504120LAK,LAK vs COL,KEVIN FIALA,fialake01,LAK,1,COL,,,
202504120LAK,LAK vs COL,WARREN FOEGELE,foegewa01,LAK,1,COL,,,
202504120LAK,LAK vs COL,JEAN-LUC FOUDY,foudyje01,COL,0,LAK,,,
202504120LAK,LAK vs COL,VLADISLAV GAVRIKOV,gavrivl01,LAK,1,COL,,,
202504120LAK,LAK vs COL,SAMUEL GIRARD,girarsa01,COL,0,LAK,,,
202504120LAK,LAK vs COL,IVAN IVAN,ivaniv01,COL,0,LAK,,,
202504120LAK,LAK vs COL,TANNER JEANNOT,jeannta01,LAK,1,COL,,,
202504120LAK,LAK vs COL,CALEB JONES,jonesca01,LAK,1,COL,,,
202504120LAK,LAK vs COL,ARTHUR KALIYEV,kaliyar01,LAK,1,COL,,,
202504120LAK,LAK vs COL,PARKER KELLY,kellypa01,COL,0,LAK,,,
202504120LAK,LAK vs COL,ADRIAN KEMPE,kempead01,LAK,1,COL,,,
202504120LAK,LAK vs COL,JOEL KIVIRANTA,kivirjo01,COL,0,LAK,,,
202504120LAK,LAK vs COL,ANZE KOPITAR,kopitan01,LAK,1,COL,,,
202504120LAK,LAK vs COL,NIKOLAI KOVALENKO,kovalni01,COL,0,LAK,,,
202504120LAK,LAK vs COL,OLIVER KYLINGTON,kylinol01,COL,0,LAK,,,
202504120LAK,LAK vs COL,ALEX LAFERRIERE,laferal01,LAK,1,COL,,,
202504120LAK,LAK vs COL,ANDRE LEE,leean02,LAK,1,COL,,,
202504120LAK,LAK vs COL,ARTTURI LEHKONEN,lehkoar01,COL,0,LAK,,,
202504120LAK,LAK vs COL,TREVOR LEWIS,lewistr01,LAK,1,COL,,,
202504120LAK,LAK vs COL,JOHN LUDVIG,ludvijo01,COL,0,LAK,,,
202504120LAK,LAK vs COL,NATHAN MACKINNON,mackina01,COL,0,LAK,,,
202504120LAK,LAK vs COL,CALE MAKAR,makarca01,COL,0,LAK,,,
202504120LAK,LAK vs COL,SAM MALINSKI,malinsa01,COL,0,LAK,,,
202504120LAK,LAK vs COL,JOSH MANSON,mansojo01,COL,0,LAK,,,
202504120LAK,LAK vs COL,CASEY MITTELSTADT,mitteca01,COL,0,LAK,,,
202504120LAK,LAK vs COL,TREVOR MOORE,mooretr01,LAK,1,COL,,,
202504120LAK,LAK vs COL,JACOB MOVERARE,moverja01,LAK,1,COL,,,
202504120LAK,LAK vs COL,VALERI NICHUSHKIN,nichuva01,COL,0,LAK,,,
202504120LAK,LAK vs COL,LOGAN O'CONNOR,oconnlo01,COL,0,LAK,,,
202504120LAK,LAK vs COL,OSKAR OLAUSSON,olausos01,COL,0,LAK,,,
202504120LAK,LAK vs COL,ONDREJ PAVEL,pavelon02,COL,0,LAK,,,
202504120LAK,LAK vs COL,JASON POLIN,polinja01,COL,0,LAK,,,
202504120LAK,LAK vs COL,MIKKO RANTANEN,rantami01,COL,0,LAK,,,
202504120LAK,LAK vs COL,CALUM RITCHIE,ritchca01,COL,0,LAK,,,
202504120LAK,LAK vs COL,JORDAN SPENCE,spencjo01,LAK,1,COL,,,
202504120LAK,LAK vs COL,MATT STIENBURG,stienma01,COL,0,LAK,,,
202504120LAK,LAK vs COL,AKIL THOMAS,thomaak01,LAK,1,COL,,,
202504120LAK,LAK vs COL,DEVON TOEWS,toewsde01,COL,0,LAK,,,
202504120LAK,LAK vs COL,ALEX TURCOTTE,turcoal02,LAK,1,COL,,,
202504120LAK,LAK vs COL,T.J. TYNAN,tynant.01,COL,0,LAK,,,
202504120LAK,LAK vs COL,CHRIS WAGNER,wagnech01,COL,0,LAK,,,
202504120LAK,LAK vs COL,MILES WOOD,woodmi01,COL,0,LAK,,,
202504120PHI,PHI vs NYI,EMIL ANDRAE,andraem01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,RONNIE ATTARD,attarro01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,MATHEW BARZAL,barzama01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,LOUIS BELPEDIO,belpelo01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,SAMUEL BOLDUC,boldusa01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,BOBBY BRINK,brinkbo01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,NOAH CATES,catesno01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,DENNIS CHOLOWSKI,cholode01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,CASEY CIZIKAS,cizikca01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,CAL CLUTTERBUCK,cluttca01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,SEAN COUTURIER,coutuse01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,NICOLAS DESLAURIERS,deslani01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,NOAH DOBSON,dobsono01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,JAMIE DRYSDALE,drysdja01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,ANTHONY DUCLAIR,duclaan01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,PIERRE ENGVALL,engvapi01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,JOEL FARABEE,farabjo01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,HUDSON FASCHING,faschhu01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,TYSON FOERSTER,foersty01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,LIAM FOUDY,foudyli01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,MORGAN FROST,frostmo01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,RHETT GARDNER,gardnrh01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,JULIEN GAUTHIER,gauthju01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,ADAM GINNING,ginniad01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,GARNET HATHAWAY,hathaga01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,SIMON HOLMSTROM,holmssi01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,BO HORVAT,horvabo01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,GRANT HUTTON,huttogr01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,RUSLAN ISKHAKOV,iskharu01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,ERIK JOHNSON,johnser01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,TRAVIS KONECNY,konectr01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,SCOTT LAUGHTON,laughsc01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,ANDERS LEE,leean01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,JETT LUCHANKO,luchaje01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,OLLE LYCKSELL,lycksol01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,KYLE MACLEAN,macleky01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,MATT MARTIN,martima02,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,SCOTT MAYFIELD,mayfisc01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,MATVEI MICHKOV,michkma01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,BROCK NELSON,nelsobr01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,JEAN-GABRIEL PAGEAU,pageaje01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,KYLE PALMIERI,palmiky01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,ADAM PELECH,pelecad01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,RYAN POEHLING,poehlry01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,RYAN PULOCK,pulocry01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,MIKE REILLY,reillmi01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,RASMUS RISTOLAINEN,ristora01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,ALEXANDER ROMANOV,romanal01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,TRAVIS SANHEIM,sanhetr01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,NICK SEELER,seeleni01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,OWEN TIPPETT,tippeow01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,MAXIM TSYPLAKOV,tsyplma01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,OLIVER WAHLSTROM,wahlsol01,NYI,0,PHI,,,
202504120PHI,PHI vs NYI,CAM YORK,yorkca01,PHI,1,NYI,,,
202504120PHI,PHI vs NYI,YEGOR ZAMULA,zamulye01,PHI,1,NYI,,,
202504120SEA,SEA vs STL,NIKITA ALEXANDROV,alexani01,STL,0,SEA,,,
202504120SEA,SEA vs STL,MATTY BENIERS,beniema01,SEA,1,STL,,,
202504120SEA,SEA vs STL,OLIVER BJORKSTRAND,bjorkol01,SEA,1,STL,,,
202504120SEA,SEA vs STL,ZACHARY BOLDUC,bolduza01,STL,0,SEA,,,
202504120SEA,SEA vs STL,WILL BORGEN,borgewi01,SEA,1,STL,,,
202504120SEA,SEA vs STL,PHILIP BROBERG,brobeph01,STL,0,SEA,,,
202504120SEA,SEA vs STL,PAVEL BUCHNEVICH,buchnpa01,STL,0,SEA,,,
202504120SEA,SEA vs STL,ANDRE BURAKOVSKY,burakan01,SEA,1,STL,,,
202504120SEA,SEA vs STL,ZACH DEAN,deanza01,STL,0,SEA,,,
202504120SEA,SEA vs STL,VINCE DUNN,dunnvi02,SEA,1,STL,,,
202504120SEA,SEA vs STL,JORDAN EBERLE,eberljo01,SEA,1,STL,,,
202504120SEA,SEA vs STL,RYKER EVANS,evansry01,SEA,1,STL,,,
202504120SEA,SEA vs STL,RADEK FAKSA,faksara01,STL,0,SEA,,,
202504120SEA,SEA vs STL,JUSTIN FAULK,faulkju01,STL,0,SEA,,,
202504120SEA,SEA vs STL,CALE FLEURY,fleurca01,SEA,1,STL,,,
202504120SEA,SEA vs STL,YANNI GOURDE,gourdya01,SEA,1,STL,,,
202504120SEA,SEA vs STL,JOHN HAYDEN,haydejo01,SEA,1,STL,,,
202504120SEA,SEA vs STL,DYLAN HOLLOWAY,hollody01,STL,0,SEA,,,
202504120SEA,SEA vs STL,MATHIEU JOSEPH,josepma01,STL,0,SEA,,,
202504120SEA,SEA vs STL,PIERRE-OLIVIER JOSEPH,joseppi01,STL,0,SEA,,,
202504120SEA,SEA vs STL,KASPERI KAPANEN,kapanka01,STL,0,SEA,,,
202504120SEA,SEA vs STL,TYE KARTYE,kartyty01,SEA,1,STL,,,
202504120SEA,SEA vs STL,MATTHEW KESSEL,kessema01,STL,0,SEA,,,
202504120SEA,SEA vs STL,TOREY KRUG,krugto01,STL,0,SEA,,,
202504120SEA,SEA vs STL,JORDAN KYROU,kyroujo01,STL,0,SEA,,,
202504120SEA,SEA vs STL,ADAM LARSSON,larssad01,SEA,1,STL,,,
202504120SEA,SEA vs STL,NICK LEDDY,leddyni01,STL,0,SEA,,,
202504120SEA,SEA vs STL,KOLE LIND,lindko01,SEA,1,STL,,,
202504120SEA,SEA vs STL,MACKENZIE MACEACHERN,maceama01,STL,0,SEA,,,
202504120SEA,SEA vs STL,JOSH MAHURA,mahurjo01,SEA,1,STL,,,
202504120SEA,SEA vs STL,JARED MCCANN,mccanja01,SEA,1,STL,,,
202504120SEA,SEA vs STL,MAX MCCORMICK,mccorma01,SEA,1,STL,,,
202504120SEA,SEA vs STL,HUGH MCGING,mcginhu01,STL,0,SEA,,,
202504120SEA,SEA vs STL,BRANDON MONTOUR,montobr01,SEA,1,STL,,,
202504120SEA,SEA vs STL,LOGAN MORRISON,morrilo01,SEA,1,STL,,,
202504120SEA,SEA vs STL,JAKE NEIGHBOURS,neighja01,STL,0,SEA,,,
202504120SEA,SEA vs STL,JAMIE OLEKSIAK,oleksja01,SEA,1,STL,,,
202504120SEA,SEA vs STL,GUSTAV OLOFSSON,olofsgu01,SEA,1,STL,,,
202504120SEA,SEA vs STL,COLTON PARAYKO,parayco01,STL,0,SEA,,,
202504120SEA,SEA vs STL,SCOTT PERUNOVICH,perunsc01,STL,0,SEA,,,
202504120SEA,SEA vs STL,ANDREW POTURALSKI,poturan01,SEA,1,STL,,,
202504120SEA,SEA vs STL,CALLE ROSEN,rosenca01,STL,0,SEA,,,
202504120SEA,SEA vs STL,BRANDON SAAD,saadbr01,STL,0,SEA,,,
202504120SEA,SEA vs STL,MARCO SCANDELLA,scandma01,STL,0,SEA,,,
202504120SEA,SEA vs STL,BRAYDEN SCHENN,schenbr01,STL,0,SEA,,,
202504120SEA,SEA vs STL,JUSTIN SCHULTZ,schulju01,SEA,1,STL,,,
202504120SEA,SEA vs STL,JADEN SCHWARTZ,schwaja01,SEA,1,STL,,,
202504120SEA,SEA vs STL,CHANDLER STEPHENSON,stephch02,SEA,1,STL,,,
202504120SEA,SEA vs STL,OSKAR SUNDQVIST,sundqos01,STL,0,SEA,,,
202504120SEA,SEA vs STL,RYAN SUTER,suterry01,STL,0,SEA,,,
202504120SEA,SEA vs STL,BRANDON TANEV,tanevbr01,SEA,1,STL,,,
202504120SEA,SEA vs STL,ALEXANDRE TEXIER,texieal01,STL,0,SEA,,,
202504120SEA,SEA vs STL,ROBERT THOMAS,thomaro01,STL,0,SEA,,,
202504120SEA,SEA vs STL,EELI TOLVANEN,tolvaee01,SEA,1,STL,,,
202504120SEA,SEA vs STL,ALEXEY TOROPCHENKO,toropal01,STL,0,SEA,,,
202504120SEA,SEA vs STL,TYLER TUCKER,tuckety01,STL,0,SEA,,,
202504120SEA,SEA vs STL,NATHAN WALKER,walkena01,STL,0,SEA,,,
202504120SEA,SEA vs STL,RYAN WINTERTON,wintery01,SEA,1,STL,,,
202504120SEA,SEA vs STL,SHANE WRIGHT,wrighsh01,SEA,1,STL,,,
202504120TOR,TOR vs MTL,JOSH ANDERSON,anderjo05,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,JOEL ARMIA,armiajo01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,ALEX BARRE-BOULET,barreal01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,JUSTIN BARRON,barroju01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,SIMON BENOIT,benoisi01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,COLE CAUFIELD,caufico01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,LUCAS CONDOTTA,condolu01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,KIRBY DACH,dachki01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,MAX DOMI,domima01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,CHRISTIAN DVORAK,dvorach01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,OLIVER EKMAN-LARSSON,ekmanol01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,JAKE EVANS,evansja02,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,BRENDAN GALLAGHER,gallabr01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,BRANDON GIGNAC,gignabr01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,MARK GIORDANO,giordma01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,KAIDEN GUHLE,guhleka01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,RAFAEL HARVEY-PINARD,harvera01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,EMIL HEINEMAN,heineem01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,PONTUS HOLMBERG,holmbpo01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,LANE HUTSON,hutsola01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,CALLE JARNKROK,jarnkca01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,DAVID KAMPF,kampfda01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,OLIVER KAPANEN,kapanol01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,MATTHEW KNIES,kniesma01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,STEVEN LORENTZ,lorenst01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,LOGAN MAILLOUX,mailllo01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,MITCH MARNER,marnemi01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,MIKE MATHESON,mathemi01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,AUSTON MATTHEWS,matthau01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,JAKE MCCABE,mccabja01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,BOBBY MCMANN,mcmanbo02,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,FRASER MINTEN,mintefr01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,PHILIPPE MYERS,myersph01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,ALEX NEWHOOK,newhoal01,MTL,0,TOR,,,
202504120TOR,TOR vs MTL,WILLIAM NYLANDER,nylanwi01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,MAX PACIORETTY,pacioma01,TOR,1,MTL,,,
202504120TOR,TOR vs MTL,MICHAEL PEZZETTA,pezzemi01,MTL,0,TOR,,,
